STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col
1959,NADIAD,GUJARAT,25,8,1748,0.35,0.55,2,2
1960,DAHOD,GUJARAT,30,8.2,897,0.35,0.55,2,2
1961,GODHARA,GUJARAT,30,7.65,1074.5,0.4,0.55,2,2
1962,VADODARA (INDUSTRIAL-NANDESARI),GUJARAT,28.5,7.2,3640,2.95,0.4,2,2
1963,ANKLESHWAR (INDUSTRIAL AREA),GUJARAT,31.5,7.4,4060,2.7,0.4,2,2
1965,"MORA-HAJIRA (INDUSTRIAL), HAJIRA",GUJARAT,32,8.3,1852.5,1,0.05,5.5,26.5
1966,"GABHENI VILLAGE, SURAT (INDUSTRIAL)",GUJARAT,32,7.75,1506.5,1.1,0.1,61.5,195
1967,"ATUL, VILLAGE G.W, (VALSAD)",GUJARAT,26.5,7.15,985.5,2.3,0.4,2,2
1968,"VAPI INDUSTRIAL AREA IN D/S, VAPI",GUJARAT,26.5,7.55,1132,2.4,0.25,2,2
1969,"SARIGAM VILLAGE (D/S OF INDUSTRIALAREA),
VAPI",GUJARAT,28.5,7.4,839.5,2.35,0.75,2,2
1970,"BOREWELL D/S TSDF SITE, GIDC INDUSTRIAL
AREA, VAPI",GUJARAT,27,7.6,687,2.15,0.25,2,2
2083,BORE WELL OF CHHATRAL GIDC.,GUJARAT,28,8,2721.5,1.5,4.3,2,2
2084,BORE WELL OF PALSANA VILLAGE.,GUJARAT,30,8.2,2022.5,1.65,0.35,7,12
2085,BORE WELL OF SANTEJ VILLAGE.,GUJARAT,28,7.7,1987,1.5,0.55,2,2
2087,"B/W- HAZARDOUS W. DISPOSAL SITE (GUJ.
ENVIRO P.& I. LTD. )",GUJARAT,32,7.8,2531.5,1.55,0.1,8.5,33
2088,BORE WELL OF SACHIN GIDC.,GUJARAT,32,7.45,8794.5,1.55,0.1,7.5,45.5
2089,"B/W NEAR INDL. AREA BORASARA & NAVAPURA,
DIST. SURAT.",GUJARAT,30,8.1,2780,1.5,0.1,9,34
2090,WELL AT OLPAD.,GUJARAT,31.5,7.4,12920,1.55,0.15,11.5,57
2091,"BORE WELL OF NAVSARI GIDC INDUSTRIES
ASSOCIATION OFFICE.",GUJARAT,30.5,8.1,1199.5,1.05,0.1,5.5,32.5
2093,WELL OF BARDOLI AT REST HOUSE.,GUJARAT,32,7.85,1643.5,1.4,0.1,63,194
2094,"WELL AT ANKLESHWAR INDUSTRIAL AREA (BORE WELL OF M/S INDUSTRIAL CARBON AT
ANKLESHWAR- RAJPIPLA ROAD.",GUJARAT,32,7.3,5390,0.6,0.35,2,2
2095,"BORE WELL AT STP MADHAPAR, DIST. RAJKOT.",GUJARAT,27.5,7.2,1983.5,0.35,1.3,2,2
2096,"BORE WELL, SNR. VINAYAK JAL SUDDHIKARAN SAHAKARI MANDALI LTD. (CETP ), VILL. BAVLA,
DIST. AHMEDABAD.",GUJARAT,28.5,7.4,4567.5,1.35,1.55,2,2
2097,"BORE WELL OF SOMESHWAR RICE MILL, NR. BAVLA ECO PROJECT, (CETP ), VILL. BAVLA, DIST.
AHMEDABAD.",GUJARAT,28.5,7.85,4312,1.25,1.75,2,2
2098,"BORE WELL OF PIRANA TERMINAL PUMPING STATION, PIRANA, NR. V. N. BRIDGE,
AHMEDABAD.",GUJARAT,24,7.5,3006,1.35,1.8,2,2
3207,"BOREWELL OF GIDC, JHAGADIA",GUJARAT,33,7.5,1610,0.25,0.4,2,2
3208,"JILLA PANCHAYAT SCHOOL, NEAR GRAM PANCHAYAT KATA FALIA, VILLAGE NAMDHA,
VALSAD",GUJARAT,26,7.3,320.5,2.3,0.4,2,2
3209,"BOREWELL OF GAYATRI PRAGNA SCHOOL, BHADARWAD ROAD, BAZAR FALIA, SARIGAM,
VALSAD",GUJARAT,28.5,7.35,1174.5,2.25,0.3,2,2
3210,"BOREWELL AT PIRAMAL GLASS, VILLAGE TARSADI
AT KOSAMBA INDUSTRIAL AREA, SURAT",GUJARAT,32.5,7.65,3449,1.45,0.15,5.5,45
3211,"BOREWELL AT PRIMARY HEALTH CENTER,
KADODARA, SURAT",GUJARAT,32,8.2,1635.5,1.05,0.15,2.5,37.5
3212,"BOREWELL NEAR CENTER OF EXCELLENCE
BUILDING, GIDC, VATVA, AHMEDABAD",GUJARAT,33,7.55,2849.5,1.35,1.8,2,2
3213,"BOREWELL, CETP-NARODA, GIDC, NARODA-
AHMEDABAD",GUJARAT,34,7.65,1539.5,1.3,1.55,2,2
3214,"BOREWELL NEAR GIDC ODHAV INDUSTRIAL ASSOCIATION BUILDING, GIDC, ODHAV,
AHMEDABAD",GUJARAT,33,7.5,1704.5,1.55,1.25,2,2
3215,"BOREWELL NEAR MUNICIPAL SOLID WASTE SITE-
GYASPUR, NAROL, AHMEDABAD",GUJARAT,25,8,5759,1.35,1.35,2,2
3216,"BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD, VATVA,
AHMEDABAD",GUJARAT,33.5,7.35,2702,1.65,1.65,2,2
3217,"BOREWELL NEAR TSDF SITE OF NARODA ENVIRO
PROJECT.LTD, ODHAVE, AHMEDABAD",GUJARAT,33,7.7,1970.5,1.35,1.85,2,2
3218,"WELL OF MODASA, NAGAR PALIKA, VARIGRUH,
MODASA",GUJARAT,28,7.6,1508,1.3,3.1,2,2
3219,"WELL OF IDAR, NAGAR PALIKA, SAKARIA, IDAR",GUJARAT,27,7.3,1768,1.2,2.9,2,2
3220,"BOREWELL OF GIDC-NADIAD AT GIDC OFFICE,
GIDC NADIAD, KHEDA",GUJARAT,25,8,2880,0.35,0.65,2,2
3221,"BOREWELL OF TOWN RAJPIPLA, DIST.NARMADA",GUJARAT,31.5,7.7,829,0.6,0.3,2,2
3222,"BOREWELL OF GIDC, PANOLI",GUJARAT,31.5,7.6,4500,0.35,0.35,2,2
3223,BOREWELL KADI INDUSTRIAL AREA,GUJARAT,28.5,7.95,1753.5,1.35,2.1,2,2
3224,DEESA BOREWELL,GUJARAT,32,7.7,883,1.65,1.55,2,2
3225,VISNAGAR BOREWELL,GUJARAT,29,7.6,1838,1.45,1.55,2,2
3226,PATAN BOREWELL,GUJARAT,27,8.1,1755,1.15,2.1,2,2
3227,VIJAPUR (RANASAN) BOREWELL,GUJARAT,29,7.45,1896,1.3,1.1,2,2
3228,"GIDC, HALOL, PANCHMAHAL",GUJARAT,30,7.8,1926.5,0.3,0.7,2,2
3229,"GIDC, DAHOD, DAHOD",GUJARAT,30,7.55,1238.5,0.3,0.65,2,2
3230,"BOREWELL OF GIDC, JUNAGADH",GUJARAT,26,7.3,5159.5,0.35,1.25,2,2
3231,"BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT LTD., JUNA KATARIYA,
BHACHAU",GUJARAT,31,7.8,3000,3.55,2.85,2,2
3232,"BOREWELL OF GIDC, ANTALIA WATER SUPPLY,
BILLIMORA, GANDEVI",GUJARAT,32,8,2153.5,1,0.1,5,24
3233,"BOREWELL OF KALIAWADI GRID ROAD, NAVSARI",GUJARAT,30.5,8.2,2347.5,1,0.1,11.5,53
3234,"BOREWELL NERA TSDF OF NANDESARI ENVIRO
CONTROL LIMITED, NADESARI, VADODARA",GUJARAT,29,7.05,10170,29.5,0.9,2,2
3235,"BOREWELL OF GIDC KALOL, B/H GIDC OFFICE,
GIDC, KALOL, GANDHINAGAR",GUJARAT,29,7.45,3026,1.3,1,2,2
3236,"BOREWELL OF M/S ALFA ECA (I) LTD., UNIT-1, SR.NO. 249, UMA IND. ESTATE, VASNA , IYAVA,
SANAND, AHMEDABAD",GUJARAT,28.5,7.5,2167,1.15,1.65,2,2
3237,"BOREWELL OF L & T LTD., PLOT NO. 144/146,
SARKHEJ-BAVLA ROAD, SANAND, AHMEDABAD",GUJARAT,28.5,7.2,6094.5,1.9,1.4,2,12
3238,BOREWELL OF GIDC KANSARI,GUJARAT,30,8.1,4390,0.4,0.5,2,2
3239,"BOREWELL OF GIDC, SOJITRA",GUJARAT,30,8.05,3120,0.2,0.55,2,2
3240,"BOREWELL OF AJI GIDC, RAJKOT",GUJARAT,28,7.7,2372.5,0.2,1.35,2,2
3242,"BOREWELL NEAR TSDF OF GUJARAT MARITIME
BOARD, ALANG, BHAVNAGAR",GUJARAT,28.5,7.85,1885,1.9,0.25,2,2
3243,"BOREWELL OF GIDC, VARTEJ, BHAVNAGAR",GUJARAT,29,8.15,2930,2.2,0.3,2,2
3244,"BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED, ANKLESHWAR,
BHARUCH",GUJARAT,31.5,7.05,4130,2.9,0.35,2,2
3246,"BOREWELL OF GIDC OFFICE, SHANKAR TEKRI,
UDHYOGNAGAR, JAMNANGAR",GUJARAT,28,7.7,1850,0.4,0.3,2,2
3247,"BOREWELL OF SHRI MAHAVIR METAL CRAFT PVT. LTD., PLOT NO. 3059, ROAD NO.6, NR. MAHAVIR
CIRCLE, PHASE-III, GIDC, DARED, JAMNAGAR",GUJARAT,27.5,7.8,2055,0.4,0.25,2,2
1555,"AT KALA AMB,",HIMACHAL PRADESH,27.5,8.3,602,0.15,1.8,2,2
1556,AT PAONTA SAHIB,HIMACHAL PRADESH,27.5,7.95,552.5,0.15,2.35,2,2
1557,AT PARWANOO,HIMACHAL PRADESH,27.5,7.3,707,0.2,0.4,2,2
1558,AT BADDI,HIMACHAL PRADESH,21,7.5,1262,0.5,0.05,2,2
1559,AT BAROTIWALA,HIMACHAL PRADESH,21,7.6,454,0.6,0.05,2,2
1560,AT NALAGARH,HIMACHAL PRADESH,23,7.7,629,0.3,0.5,2,2
1561,AT DAMTAL,HIMACHAL PRADESH,16.5,7.45,407,0.1,0.35,2,2
1562,AT UNA,HIMACHAL PRADESH,16,7.65,548,0.15,1.6,2,49
1872,SHIMLA D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,14.5,7.65,617.5,8,15.85,96,305
1873,"DHARAMSHALA KANGRA D/S OF MSW DUMPING
SITE",HIMACHAL PRADESH,16.5,6.7,321.5,0.15,1.95,4,94
1874,SOLAN-D/S OF MSW DUMPING SITE SALOGRA,HIMACHAL PRADESH,16.5,8,400.5,3.4,4.4,9.5,22.5
1875,MANDI-D/S OF MSW DUMPING SITE,HIMACHAL PRADESH,22,8.3,296.5,3.9,0.7,61,462.5
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,22,7.8,808,0.3,0.4,2,2
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,22,7.7,592.5,0.35,0.3,2,2
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,23,7.95,980.5,0.35,0.2,2,2
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,23,8,572,0.15,1.7,2,2.5
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,23,7.95,671.5,0.2,2.05,2,3
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,14,7.85,550,0.15,0.3,2,70
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,13,8.2,611.5,0.1,0.4,2,70
2628,HAND PUMP AT SHAMSHI,HIMACHAL PRADESH,17,8.15,529,0.05,1.05,2,2
2629,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,24.5,8.2,409,0.05,1.05,2,2
2630,HAND PUMP AT HAMIRPUR TOWN,HIMACHAL PRADESH,15.5,7.65,551,0.1,1.3,2,46
2631,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,15,7.65,536,0.55,1.55,2,63
2632,HAND PUMP AT BILASPUR TOWN,HIMACHAL PRADESH,20.5,8.2,492.5,0.05,0.2,7.5,40.5
2633,HAND PUMP AT RECONGPEO,HIMACHAL PRADESH,20.5,7.7,221,0.55,0.5,7.5,40.5
2634,HAND PUMP AT SHIMLA,HIMACHAL PRADESH,13.5,7.7,212.5,0.5,0.4,2,2
2635,HAND PUMP AT RAMPUR,HIMACHAL PRADESH,13.5,7.6,99,0.45,0.75,2,2
2636,HAND PUMP AT KANGRA TEMPLE/ TOWN,HIMACHAL PRADESH,15.5,8.15,632,0.15,0.35,2,2
2637,HAND PUMP AT JWALAJI TEMPLE,HIMACHAL PRADESH,13,7.1,1125,0.1,2,2,2
2638,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,HIMACHAL PRADESH,13,7.4,151,0.1,0.4,2,70
2639,"HAND PUMP AT CHAMUNDA DEVI TEMPLE/
TOWN",HIMACHAL PRADESH,14,7.5,114,0.1,0.3,2,63
2640,HAND PUMP AT SANSARPUR TERRACE IA,HIMACHAL PRADESH,15,7.75,493,0.1,0.45,4,70
2645,HAND PUMP AT NAHAN,HIMACHAL PRADESH,15,7.8,911,0.1,4.65,2,2
2646,HAND PUMP AT KALA AMB,HIMACHAL PRADESH,15,7.65,1113,0.2,3.7,2,3
2647,HAND PUMP AT TAHLIWAL IA,HIMACHAL PRADESH,13.5,8.3,641,0.1,0.35,2,63
2648,HAND PUMP AT KEYLONG,HIMACHAL PRADESH,15,8.3,383,0,0.35,2,2
3564,"BOREWELL WATER NEAR MANGALIJYOTHI
SCHOOL MSW SITE VAMMANJOOR",KARNATAKA,28,7.05,164,2.5,1.1,8,151
4093,"M/S SUGURESHWARA IND, 196 (P), KIADB IND
GROWTH CENTRE, CHIKA SUGAR, RAICHUR",KARNATAKA,31.5,7.1,5053,12.5,0.25,2,50
19,"WELL AT ALWAYE, KERALA",KERALA,27.5,5.7,161.5,1.25,2.05,201,601
22,"WELL AT CHUNGAPALLY, KERALA",KERALA,26.5,6.9,97,0.75,0.55,175,310
35,"WELL AT PUNALUR, KERALA",KERALA,24.5,6.4,209,1.15,0.75,25.5,130
1581,"PAPPANAMKODE, THIRUVANANTHAPURAM,
KERALA",KERALA,31.5,6.55,160,1.25,5,11.5,37
1582,"NEDUMANGAD, THIRUVANANTHAPURAM,
KERALA",KERALA,31,6.9,235,0.85,7.5,11,37.5
1583,"KUNDARA, KOLLAM DISTT. , KERALA",KERALA,26.5,6.75,154,1.05,0.6,15,68.5
1584,"CHERTHALA, ALLEPPY, KERALA",KERALA,28.5,7.85,304.5,0.9,0.05,101,160
1585,"VYTTILA, ERNAKULAM DISTT. , KERALA",KERALA,29,6.95,335,2.2,7.25,650,1600
1586,"EDAYAR ERNAKULAM DISTT., KERALA",KERALA,28,5.6,197,3,0.8,2,20
1587,"KALAMASSERY ERNAKULAM DISTT. , KERALA",KERALA,27,6.65,344,0.55,6.75,1051,2702
1588,"PUNKUNNAM TRISSUR DISTT. , KERALA",KERALA,27.5,6.3,256,0.7,1.45,975,1245
1589,"MALAPURAM , KERALA",KERALA,31,6.25,334,2.1,5.9,19,53
1590,"MAVOOR, KOZHIKKODE DISTT. , KERALA",KERALA,27,7,83.5,0.5,1.05,105,170
1591,"KANNUR (MUNICIPALITY) KANNUR DISTTM ,
KERALA",KERALA,28.5,5.9,95,1.3,2.8,197,295
1592,"PAYYANNUR, KANNUR DISTT. , KERALA",KERALA,28,7.35,260,0.5,2.55,710,825
2308,FATHIMAPURAM (CHANGANASSERY),KERALA,27.5,6.9,186.5,0.5,3.7,406,801
2309,KAROOR (PALA),KERALA,27.5,6.9,80,0.5,1.6,1350,2300
2310,VAIKOM,KERALA,28,7.1,165,0.5,1.75,2,2
2311,VADAVATHOOR (KOTTAYAM),KERALA,28,6.8,103,0.5,2.55,800,1395
2313,"SARVODAPURAM, ALAPPUZHA",KERALA,29,7.85,255,2.8,0.05,86,170
2314,KUREEPUZHA (KOLLAM),KERALA,25.5,6.5,176.5,1.25,0.9,100,315
2315,K.M.M.L. (KOLLAM),KERALA,25,7.7,256,0.5,0.85,115,360
2316,CHELLORA TRENCHING GROUND (KANNUR),KERALA,27,7.1,173,0.55,4.35,800,915
2317,"PUNNALPETTIPPALAM (TELLICHERRY
MUNICIPALITY",KERALA,28,6.75,231,0.5,1.95,790,1250
2320,MANJERI,KERALA,30.5,6.2,234.5,1,5.9,17.5,40
2321,LALOOR (THRISSUR),KERALA,28.5,5.25,225,0.5,1.1,455,855
2322,OLLUR (THRISSUR),KERALA,29.5,4.8,193.5,1.15,8.2,126,231
2323,"BRAHMAPURAM M.S.W. DUMPARK
(ERNAKULAM)",KERALA,28,6.5,279.5,1.05,2.45,140,945
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),KERALA,29,5.7,133.5,3.45,3.7,5,8
2327,KARUKAMANI,KERALA,30.5,6.85,545,1.05,1.8,11,70
3463,"WELL AT VELLIPARAMBA, KOZHEKODE",KERALA,28,6.7,78.5,0.55,1.35,155,250
3472,"WELL OF TEMPLE PARASSINIKADAVU, KANNUR",KERALA,27,7.7,900,1.5,1.1,240,310
3474,"WELL AT PAYANOOR, KANNUR",KERALA,27.5,7.55,145,1.15,2.1,120,185
3475,"WELL AT KARIMBAM, KANNUR",KERALA,25.5,6.6,103.5,1.65,2.05,120,185
1402,"WELL NEAR PWD ADJACENT TO CHAKIKILUM IN
KAVARATTI",LAKSHADWEEP,29.5,6.7,1149,1.65,2.05,120,185
1593,WELL NEAR J.B SCHOOL,LAKSHADWEEP,29.5,7.5,1418.5,1.65,2.05,120,185
1594,WELL NEAR OTTAVATHIL PALLI,LAKSHADWEEP,30,7.15,2120,1.65,2.05,120,185
1595,WELL NEAR CHEKKILLAM HOUSE,LAKSHADWEEP,30,7.05,1124,1.65,2.05,120,185
1596,WELL C/O KADAT PALLI,LAKSHADWEEP,30,7.2,1708,1.65,2.05,120,185
1597,WELL NEAR BADER PALLI,LAKSHADWEEP,30,7.6,832.5,1.65,2.05,120,185
1598,WELL C/O PUTHIYA PALLI,LAKSHADWEEP,30,7.2,814,1.65,2.05,120,185
1599,WELL C/O PURATHA PALLI,LAKSHADWEEP,29.5,6.45,1058,1.65,2.05,120,185
1600,WELL C/O ANDAM PALLI,LAKSHADWEEP,30,6.35,1210,1.65,2.05,120,185
1601,WELL C/O CIRCUIT HOUSE,LAKSHADWEEP,30.5,7.15,1947,1.65,2.05,120,185
1602,"WELL C/O GOVT. PRESS,",LAKSHADWEEP,30,7.15,1163,1.65,2.05,120,185
1603,"WELL C/O OLD POLICE BARRACKS,",LAKSHADWEEP,30.5,6.9,4065,1.65,2.05,120,185
1604,WELL C/O MPSAF QUARTER,LAKSHADWEEP,30.5,6.8,6730,1.65,2.05,120,185
1605,WELL NEAR HALIPAD,LAKSHADWEEP,30,7.05,2035.5,1.65,2.05,120,185
1606,WELL (PUBLIC )OPPOSITE S.B.SCHOOL,LAKSHADWEEP,30.5,7.3,1012.5,1.65,2.05,120,185
52,"WELL, SHRI RAO PRAJAPATI WELL , M. P.(T/W OF HANIF KHAN S/O JABBAR KHAN, AMRAWATI
ROAD, BURHANPUR )",MADHYA PRADESH,26,8.1,1301.5,0.75,3.55,2,8.5
1616,"OPEN WELL/TUBE WELL INDUSTRIAL AREA,
GOVINDPURA, BHOPAL, M.P",MADHYA PRADESH,29.5,7.5,1562.5,0.95,24.25,2,38.5
1617,"OPEN WELL/TUBE WELL INDUSTRIAL AREA
MANDIDEEP, DISTT. RAISEN, M.P",MADHYA PRADESH,25.5,7.9,743.5,0.7,1.2,2,41
1618,"GROUND WATER SAMPLING AT TWO POINTS IN
INDUSTRIAL AREA MALANPUR, M.P",MADHYA PRADESH,26.5,7.8,1016.5,1.45,1.05,2,14.5
1619,"GROUND WATER SAMPLING AT TWO POINTS IN
INDUSTRIAL AREA MALANPUR, M.P",MADHYA PRADESH,26,7.8,998,1.45,0.9,2,16
1897,"TUBE WELL AT JAINABAD, NEAR TAPTI RIVER
BRIDGE, PUMPING STN. BURHANPUR, M.P.",MADHYA PRADESH,26.5,7.85,1156.5,0.8,2.1,2,7.5
2143,"KATHODA, JABALPUR",MADHYA PRADESH,21,7.55,400,0.3,0.45,10,10
2144,"MADAI GRAM, JABALPUR",MADHYA PRADESH,22,7.4,414,0.25,0.7,10,10
2145,"MEHATWAS, NAGDA",MADHYA PRADESH,26,7.9,1516,1,4.1,10,10
2146,"BHAGATPURI VILLAGE, NAGDA",MADHYA PRADESH,26,7.6,1772.5,1.8,4.05,10,10
2147,"PRATAL NAGAR, DEWAS",MADHYA PRADESH,21,7.8,2662,1.6,2.7,10,10
2148,"DOSIGAON, RATLAM",MADHYA PRADESH,27,7,1860,1.8,5,2,25
2149,"CULVERT ON A.B. ROAD, MAKSI",MADHYA PRADESH,27,7.9,1530,2,2.6,2,25
2150,"TRENCHING GROUND, NEAR GARDEN, DEV
GURADIYA ROAD, INDORE",MADHYA PRADESH,27.5,7.8,1556.5,0.55,2.65,2,6.5
2151,"TRENCHING GROUND IN THE PREMISES OF M/S
RISHABH MASALA UDYOG, INDORE",MADHYA PRADESH,27.5,7.6,2439,1.05,8.35,2,12
2152,"TRENCHING GROUND IN THE PREMISES OF M/S
LAKHANI FOOT WEAR, INDORE",MADHYA PRADESH,27,7.75,2037,1.15,6.7,2,6.5
2153,"IBRAHIMGANJ NEAR BUS STAND, BHOPAL",MADHYA PRADESH,26.5,7.65,528.5,0.75,4.4,2,48
2154,"NEAR PRIMARY SCHOOL, PILUKHEDI, RAJGARH.",MADHYA PRADESH,25.5,8.15,1195.5,1.8,1.6,2,48
3332,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA,
DEWAS",MADHYA PRADESH,25.5,7.8,2495,1,5.1,2,48
3333,"HAND PUMP WATER AT BANSKHEDI, BHOPAL",MADHYA PRADESH,27,7.55,465.5,0.8,3.1,2,37
3334,TUBE WELL NEAR BUS STAND AT BETUL,MADHYA PRADESH,29,7.55,328,1,1.15,2,175
3335,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA
RECHHAI, JABALPUR",MADHYA PRADESH,21,7.4,555,0.3,0.25,10,10
3336,"TUBE WELL/ HAND PUMP AT INDUSTRIAL AREA,
CHHINDWARA",MADHYA PRADESH,26,8.25,830,1.4,1.3,3,11
3337,"TUBE WELL/ HAND PUMP AT INDL AREA SEONI
NEAR BARAPATTHAR",MADHYA PRADESH,24,7.75,595,0.2,0.65,10,10
3338,"HAND PUMP NEAR PANCHAYAT BHAWAN,
VILLAGE TINAWALI RAIRU",MADHYA PRADESH,26,7.45,652.5,1.6,0.95,2,17.5
3339,"TUBE WELL/ HAND PUMP NEAR MANGLIA
INDUSTRIAL AREA , INDORE",MADHYA PRADESH,27,7.35,1799,1.4,6.3,2,23
3340,"TUBE WELL AT NEAR TRENCHING GROUND,
INDORE",MADHYA PRADESH,27.5,7.75,2369.5,0.85,60.3,2,5.5
3341,"TUBE WELL AT SECTOR-III, PITHAMPUR
INDUSTRIAL AREA",MADHYA PRADESH,27.5,7.7,2427,0.8,4.7,2,6.5
3342,"BOREWELL WATER AT VILLAGE TARPUR, SECTOR-
II, PITHAMPUR, INDUSTRIAL AREA",MADHYA PRADESH,27.5,8.1,615,1,2.05,2,7.5
3343,"TUBE WELL NEAR INDUSTRIAL AREA UDYOG
VIHAR , CHURAT, REWA",MADHYA PRADESH,28,7.15,2,0.9,4.3,2,10
3344,"TUBEWELL AT INDL AREA, SHAHDOLU/G WATER SAMPLE FROM INDUSTRIAL
AREA,NARSARHA,DISTT. SHAHDOL(M.P.)",MADHYA PRADESH,27.5,7.65,806,0.25,1,2,2
3345,"TUBEWELL AT INDL AREA, ANUPPUR",MADHYA PRADESH,29,7.5,604.5,0.15,1,2,2
3822,"GROUND WATER NEAR BUS STAND, DIST
NARSINGPUR",MADHYA PRADESH,20,7.85,473.5,0.2,1.75,2,2
3823,"GROUND WATER NEAR BUS STAND, DIST
BALAGHAT",MADHYA PRADESH,24,7.45,409.5,0.2,1.1,2,2
3824,"GROUND WATER VILL BHEEMJORI, MALAJKH,
DIST BALAGHAT",MADHYA PRADESH,24,7.5,415,0.25,0.25,2,2
3825,"GROUND WATER NEAR BUS STAND, DIST
MANDLA",MADHYA PRADESH,21,7,391,0.2,0.55,2,2
3826,"GROUND WATER NEAR BUS STAND, DIST SEONI",MADHYA PRADESH,24,6.95,385.5,0.2,0.5,2,2
3827,"GROUND WATER VILL IMALIA, DIST JABALPUR",MADHYA PRADESH,22,7.4,455,0.35,0.3,2,2
3837,"GROUND WATER PRIMARY SCHOOL DHOBI GHAT,
DIST SINGROULI",MADHYA PRADESH,21,7.5,285,0.35,0.3,2,2
3838,"GROUND WATER NCL, JINGURDHA, QSHF-176
METENCE OFF, DIST SINGROULI",MADHYA PRADESH,21,7.5,285,0.35,0.3,2,2
3839,"GROUND WATER NEAR SHIV MANDIR, AMLORI
NCL, PROJECT SINGROULI",MADHYA PRADESH,22,7.5,290,0.35,0.3,2,2
3840,"GROUND WATER NEAR SUBJEE MANDI NCL
JAYANT (BESIDE POLICE STATION), SINGROULI",MADHYA PRADESH,22,7.4,300,0.35,0.3,2,2
3841,"GROUND WATER SARVESWAR RAJA COLONY
JAYANT, SINGROULI",MADHYA PRADESH,21,7.4,300,0.35,0.3,2,2
3842,"GROUND WATER NEAR SUB STATION SECTOR-B,
DUDHICHUA NCL PROJECT, SINGROULI",MADHYA PRADESH,21.5,7.4,390,0.35,0.3,2,2
3843,"GROUND WATER NEAR ENTRANCE GAGE OF
VIVEKANANAD STATUE, NIGAHI, SINGROULI",MADHYA PRADESH,21.5,7.45,315,0.35,0.3,2,2
3844,"GROUND WATER NEAR COMMERCIAL AUTO MOBILE NEAR BHARAT PETROL PUMP, VINDHYA
NAGAR, SINGROULI",MADHYA PRADESH,22,7.4,305,0.35,0.3,2,2
3854,TUBE WELL WATER SAMPLE OF SIDHI CITY,MADHYA PRADESH,28,7.4,1,1,3.05,2,9.5
1985,"KASHIMIRA,BHAYANDER, THANE",MAHARASHTRA,30,8.05,3175.5,3.4,1,2,11
1986,"MOTAPADA,DAHANU, THANE",MAHARASHTRA,29,8.1,345,3.1,0.85,6,57.5
1987,"GOKHIWARE,VASAI, THANE",MAHARASHTRA,30,7.45,2148,3.3,0.9,10.5,71.5
1988,"GHARATWADI,ALIYALI,PALGHAR, THANE",MAHARASHTRA,29,7.6,1900,5.2,1.55,14,79
1989,"MSW SITE, KARAWALA,TALOJA,PANVEL, RAIGAD",MAHARASHTRA,28.5,7.6,908,4,1.35,15,105
1991,"MSW SITE, PATHARDI, NASIK",MAHARASHTRA,34,8.3,462,4,0.25,2,140
1992,"MSW SITE, MOSHI,PIMPRI-CHINCHWAD,
HAWELI,PUNE",MAHARASHTRA,28,8.15,463,5.55,2.75,45,487.5
1994,"TPS-DURGAPUR, CHANDRAPUR",MAHARASHTRA,23.5,7.5,1039.5,4.75,1.85,14,83
1995,"KHAPERKHEDA, SAONER,NAGPUR",MAHARASHTRA,31,7.45,1112,4.8,2.95,12.5,66.5
1996,"KORADI, KAMPTEE,NAGPUR",MAHARASHTRA,30,7.3,1254,5.9,4.7,4,40
1997,"RAIPUR,HINGNA NAGPUR",MAHARASHTRA,27,8,992,3.4,0.35,4,40
1998,"BRHAMNI, KALMESHWAR, NAGPUR",MAHARASHTRA,30,7.7,868,7.4,2.05,2,38
1999,"CHANGERA, GONDIA",MAHARASHTRA,30,8,955,6.55,0.4,2,38
2001,"PARATWADA, ACHALPUR, AMRAVATI",MAHARASHTRA,23,7.6,960,5.4,5.15,2,8
2002,"ANJANGAON,AKOT, AKOLA",MAHARASHTRA,26,7.8,775.5,4.05,0.7,8.5,38
2003,"SAWARGAON, YAVATMAL",MAHARASHTRA,23,7.5,1353,30.9,7.35,33.5,195
2004,"PARVATI INDL. ESTATE, YADRAV, SHIROL,
KOLHAPUR",MAHARASHTRA,23,7.35,2151.5,2.3,0.95,9,120
2005,"KHANJIRENAGAR, HATKANANGALE, KOLHAPUR",MAHARASHTRA,23,7.55,1565.5,2.1,0.85,13,210
